t soma.v(0.5)
 1342.47 -35.8654
 1342.49 -36.3917
 1342.52 -36.9062
 1342.54 -37.4089
 1342.57 -37.8998
 1342.59 -38.3789
 1342.61 -38.8462
 1342.64 -39.3018
 1342.66 -39.7457
 1342.69 -40.178
 1342.71 -40.5989
 1342.73 -41.0084
 1342.76 -41.4067
 1342.78 -41.794
 1342.81 -42.1703
 1342.83 -42.5358
 1342.86 -42.8907
 1342.88 -43.2353
 1342.9 -43.5696
 1342.93 -43.8939
 1342.95 -44.2084
 1342.98 -44.5132
 1343 -44.8087
 1343.02 -45.0949
 1343.05 -45.3722
 1343.07 -45.6408
 1343.1 -45.9008
 1343.12 -46.1526
 1343.16 -46.5195
 1343.19 -46.8686
 1343.23 -47.2008
 1343.27 -47.5168
 1343.3 -47.8173
 1343.34 -48.1033
 1343.38 -48.3752
 1343.41 -48.634
 1343.45 -48.8803
 1343.49 -49.1147
 1343.52 -49.3378
 1343.56 -49.5503
 1343.6 -49.7527
 1343.63 -49.9455
 1343.67 -50.1293
 1343.71 -50.3044
 1343.74 -50.4714
 1343.78 -50.6306
 1343.82 -50.7825
 1343.85 -50.9273
 1343.89 -51.0653
 1343.93 -51.197
 1343.96 -51.3225
 1344 -51.4422
 1344.04 -51.5562
 1344.07 -51.6649
 1344.11 -51.7683
 1344.15 -51.8668
 1344.18 -51.9605
 1344.22 -52.0495
 1344.26 -52.134
 1344.29 -52.2142
 1344.33 -52.2903
 1344.36 -52.3623
 1344.4 -52.4305
 1344.44 -52.4949
 1344.49 -52.5879
 1344.55 -52.6727
 1344.61 -52.7497
 1344.67 -52.8194
 1344.72 -52.8823
 1344.78 -52.9389
 1344.81 -52.9708
 1344.85 -53.0005
 1344.88 -53.0282
 1344.92 -53.054
 1344.95 -53.0779
 1344.99 -53.1
 1345.03 -53.1205
 1345.08 -53.1486
 1345.13 -53.1735
 1345.18 -53.1952
 1345.24 -53.2143
 1345.29 -53.2308
 1345.34 -53.245
 1345.4 -53.2572
 1345.45 -53.2675
 1345.54 -53.2814
 1345.63 -53.2911
 1345.72 -53.2975
 1345.81 -53.3011
 1345.9 -53.3023
 1345.99 -53.3016
 1346.09 -53.2992
 1346.18 -53.2954
 1346.27 -53.2905
 1346.36 -53.2845
 1346.5 -53.2729
 1346.65 -53.2595
 1346.8 -53.2444
 1346.95 -53.2281
 1347.09 -53.2106
 1347.24 -53.1922
 1347.39 -53.1727
 1347.62 -53.1399
 1347.86 -53.1046
 1348.09 -53.0667
 1348.33 -53.0255
 1348.56 -52.9805
 1348.79 -52.9304
 1349.03 -52.8742
 1349.26 -52.81
 1349.5 -52.7357
 1349.52 -52.7286
 1349.54 -52.7213
 1349.56 -52.7139
 1349.58 -52.7064
 1349.6 -52.6988
 1349.63 -52.6871
 1349.67 -52.6751
 1349.7 -52.6628
 1349.73 -52.6503
 1349.76 -52.6374
 1349.81 -52.6174
 1349.86 -52.5966
 1349.9 -52.575
 1349.98 -52.5367
 1350.12 -52.4642
 1350.26 -52.3812
 1350.34 -52.3232
 1350.43 -52.2592
 1350.51 -52.1879
 1350.6 -52.108
 1350.68 -52.0171
 1350.77 -51.9124
 1350.85 -51.7894
 1350.94 -51.6416
 1351.02 -51.4583
 1351.11 -51.2202
 1351.16 -51.0311
 1351.21 -50.7921
 1351.24 -50.6024
 1351.28 -50.3704
 1351.31 -50.0774
 1351.35 -49.6926
 1351.37 -49.3906
 1351.39 -49.0196
 1351.41 -48.5589
 1351.43 -47.9858
 1351.44 -47.5523
 1351.46 -47.0607
 1351.47 -46.5096
 1351.48 -45.8995
 1351.49 -45.2324
 1351.51 -44.5102
 1351.52 -43.7339
 1351.53 -42.9026
 1351.55 -42.0133
 1351.57 -40.0953
 1351.6 -37.934
 1351.63 -35.5605
 1351.65 -33.0523
 1351.67 -31.4172
 1351.68 -29.7703
 1351.7 -28.1076
 1351.72 -26.4107
 1351.73 -24.6485
 1351.75 -22.7816
 1351.77 -20.7661
 1351.79 -17.0743
 1351.82 -12.7701
 1351.85 -7.88466
 1351.87 -2.6684
 1351.9 2.38497
 1351.93 6.84964
 1351.95 10.4558
 1351.98 13.2435
 1352.01 15.3685
 1352.03 16.9638
 1352.06 18.1372
 1352.09 18.991
 1352.12 19.6079
 1352.14 20.036
 1352.17 20.2999
 1352.2 20.418
 1352.22 20.4094
 1352.25 20.2925
 1352.28 20.0825
 1352.3 19.7919
 1352.33 19.4316
 1352.36 19.0113
 1352.38 18.5396
 1352.41 18.0228
 1352.44 17.4656
 1352.46 16.872
 1352.49 16.2457
 1352.52 15.5905
 1352.54 14.9102
 1352.57 14.2086
 1352.6 13.4894
 1352.62 12.7558
 1352.65 12.0108
 1352.68 11.2567
 1352.7 10.495
 1352.73 9.72685
 1352.76 8.95289
 1352.79 8.17342
 1352.81 7.38846
 1352.84 6.59772
 1352.87 5.8007
 1352.89 4.99686
 1352.92 4.18571
 1352.95 3.36699
 1352.97 2.54074
 1353 1.70738
 1353.03 0.867628
 1353.05 0.0224858
 1353.08 -0.826867
 1353.11 -1.67918
 1353.13 -2.53324
 1353.16 -3.38795
 1353.19 -4.24244
 1353.21 -5.09601
 1353.24 -5.94819
 1353.27 -6.79858
 1353.29 -7.64682
 1353.32 -8.49255
 1353.35 -9.3355
 1353.37 -10.1755
 1353.4 -11.0123
 1353.43 -11.8459
 1353.45 -12.676
 1353.48 -13.5021
 1353.51 -14.3239
 1353.54 -15.1413
 1353.56 -15.9541
 1353.59 -16.7619
 1353.62 -17.5645
 1353.64 -18.3617
 1353.67 -19.1533
 1353.7 -19.9391
 1353.72 -20.7188
 1353.75 -21.4918
 1353.78 -22.258
 1353.8 -23.0169
 1353.83 -23.7682
 1353.86 -24.5114
 1353.88 -25.2461
 1353.91 -25.9719
 1353.94 -26.6884
 1353.96 -27.3952
 1353.99 -28.0919
 1354.02 -28.7781
 1354.04 -29.4536
 1354.07 -30.1181
 1354.09 -30.5755
 1354.11 -31.0274
 1354.13 -31.4736
 1354.15 -31.9142
 1354.16 -32.349
 1354.18 -32.7781
 1354.2 -33.2014
 1354.22 -33.6189
 1354.24 -34.0304
 1354.26 -34.4361
 1354.28 -34.8359
 1354.3 -35.2298
 1354.31 -35.6176
 1354.33 -35.9995
 1354.35 -36.3754
 1354.37 -36.7453
 1354.39 -37.1091
 1354.41 -37.4669
 1354.43 -37.8187
 1354.45 -38.1644
 1354.46 -38.5041
 1354.48 -38.8378
 1354.5 -39.1655
 1354.52 -39.4872
 1354.54 -39.803
 1354.56 -40.1129
 1354.58 -40.4168
 1354.6 -40.715
 1354.61 -41.0073
 1354.63 -41.2939
 1354.65 -41.5748
 1354.67 -41.85
 1354.69 -42.1196
 1354.71 -42.3836
 1354.73 -42.6422
 1354.74 -42.8953
 1354.76 -43.1431
 1354.79 -43.5274
 1354.82 -43.8985
 1354.85 -44.2567
 1354.88 -44.6023
 1354.91 -44.9357
 1354.94 -45.2572
 1354.97 -45.5672
 1355 -45.866
 1355.03 -46.1539
 1355.06 -46.4313
 1355.09 -46.6985
 1355.14 -47.0877
 1355.18 -47.4553
 1355.23 -47.8027
 1355.27 -48.1309
 1355.32 -48.4411
 1355.37 -48.7345
 1355.41 -49.0119
 1355.46 -49.2745
 1355.5 -49.5229
 1355.55 -49.7582
 1355.59 -49.981
 1355.64 -50.1922
 1355.68 -50.3922
 1355.73 -50.5819
 1355.77 -50.7616
 1355.82 -50.932
 1355.87 -51.0936
 1355.9 -51.2013
 1355.93 -51.3051
 1355.96 -51.4051
 1356.01 -51.5649
 1356.07 -51.7148
 1356.12 -51.8554
 1356.17 -51.9872
 1356.23 -52.1106
 1356.28 -52.2262
 1356.34 -52.3344
 1356.39 -52.4355
 1356.44 -52.5299
 1356.5 -52.6182
 1356.55 -52.7005
 1356.6 -52.7773
 1356.66 -52.849
 1356.71 -52.9157
 1356.76 -52.978
 1356.82 -53.0359
 1356.87 -53.0898
 1356.92 -53.14
 1356.98 -53.1867
 1357.03 -53.2302
 1357.08 -53.2706
 1357.16 -53.327
 1357.25 -53.3775
 1357.33 -53.4227
 1357.47 -53.4881
 1357.6 -53.5424
 1357.74 -53.5875
 1357.88 -53.625
 1358.02 -53.6563
 1358.15 -53.6825
 1358.29 -53.7047
 1358.51 -53.7338
 1358.89 -53.7698
 1359.26 -53.7971
 1359.64 -53.8195
 1360.01 -53.8406
 1360.39 -53.8607
 1360.76 -53.8813
 1361.14 -53.8994
 1361.51 -53.9183
 1361.89 -53.9293
 1362.26 -53.9374
 1362.64 -53.9413
 1363.01 -53.9389
 1363.39 -53.9325
 1363.76 -53.9212
 1364.14 -53.8999
 1364.29 -53.8879
 1364.43 -53.8737
 1364.58 -53.8576
 1364.81 -53.8286
 1365.05 -53.7932
 1365.28 -53.7521
 1365.51 -53.7022
 1365.74 -53.6427
 1365.97 -53.5726
 1366.36 -53.4241
 1366.74 -53.2143
 1366.84 -53.1494
 1366.93 -53.0762
 1367.1 -52.9209
 1367.27 -52.715
 1367.31 -52.6543
 1367.35 -52.5882
 1367.42 -52.4663
 1367.48 -52.3203
 1367.55 -52.1398
 1367.57 -52.0886
 1367.58 -52.0342
 1367.61 -51.9319
 1367.63 -51.8607
 1367.65 -51.7835
 1367.68 -51.6446
 1367.71 -51.4817
 1367.74 -51.2869
 1367.77 -51.0477
 1367.79 -50.7442
 1367.82 -50.3444
 1367.84 -50.1079
 1367.85 -49.8314
 1367.86 -49.5056
 1367.88 -49.1206
 1367.89 -48.667
 1367.91 -48.1369
 1367.92 -47.5261
 1367.93 -46.8344
 1367.95 -46.0641
 1367.96 -45.218
 1367.98 -44.2958
 1367.99 -43.2931
 1368 -42.2012
 1368.02 -41.0099
 1368.03 -39.7119
 1368.04 -38.3079
 1368.06 -36.8091
 1368.07 -35.237
 1368.09 -33.6185
 1368.1 -31.9778
 1368.11 -30.3293
 1368.13 -28.6733
 1368.14 -26.997
 1368.16 -25.2745
 1368.17 -23.4693
 1368.18 -21.5378
 1368.2 -19.4323
 1368.22 -15.5329
 1368.24 -10.9266
 1368.26 -5.62697
 1368.29 0.108069
 1368.31 5.72113
 1368.33 10.7113
 1368.35 14.7461
 1368.38 17.8537
 1368.4 20.2112
 1368.42 21.9775
 1368.44 23.2802
 1368.47 24.2372
 1368.49 24.9439
 1368.51 25.4582
 1368.53 25.8095
 1368.56 26.0171
 1368.58 26.1002
 1368.6 26.077
 1368.62 25.9622
 1368.65 25.7665
 1368.67 25.4992
 1368.69 25.1692
 1368.71 24.7849
 1368.73 24.354
 1368.76 23.8826
 1368.78 23.3751
 1368.8 22.8351
 1368.82 22.2656
 1368.85 21.6691
 1368.87 21.0484
 1368.89 20.4057
 1368.91 19.7435
 1368.94 19.0643
 1368.96 18.3704
 1368.98 17.6641
 1369 16.9473
 1369.03 16.2218
 1369.05 15.4887
 1369.07 14.749
 1369.09 14.0034
 1369.12 13.252
 1369.14 12.4949
 1369.16 11.7318
 1369.18 10.9625
 1369.21 10.1866
 1369.23 9.4035
 1369.25 8.613
 1369.27 7.81486
 1369.3 7.00907
 1369.32 6.19578
 1369.34 5.3754
 1369.36 4.5485
 1369.39 3.71584
 1369.41 2.87833
 1369.43 2.0369
 1369.45 1.19251
 1369.47 0.346064
 1369.5 -0.501624
 1369.52 -1.34987
 1369.54 -2.19812
 1369.56 -3.04596
 1369.59 -3.8931
 1369.61 -4.73931
 1369.63 -5.58439
 1369.65 -6.42815
 1369.68 -7.27038
 1369.7 -8.11087
 1369.72 -8.94953
 1369.74 -9.78632
 1369.77 -10.6212
 1369.79 -11.4543
 1369.81 -12.2856
 1369.83 -13.1143
 1369.86 -13.94
 1369.88 -14.7624
 1369.9 -15.5812
 1369.92 -16.396
 1369.95 -17.2064
 1369.97 -18.0122
 1369.99 -18.813
 1370.01 -19.6087
 1370.04 -20.3989
 1370.06 -21.1833
 1370.08 -21.9616
 1370.1 -22.7334
 1370.12 -23.4985
 1370.15 -24.2564
 1370.17 -25.0067
 1370.19 -25.7492
 1370.21 -26.4834
 1370.24 -27.2089
 1370.26 -27.9253
 1370.28 -28.6324
 1370.3 -29.3297
 1370.33 -30.0168
 1370.35 -30.6935
 1370.37 -31.3593
 1370.39 -32.0141
 1370.42 -32.6575
 1370.44 -33.2892
 1370.46 -33.909
 1370.48 -34.5167
 1370.51 -35.1121
 1370.53 -35.6949
 1370.55 -36.2651
 1370.57 -36.8224
 1370.6 -37.3669
 1370.62 -37.8983
 1370.64 -38.4168
 1370.66 -38.9221
 1370.69 -39.4145
 1370.71 -39.8939
 1370.73 -40.3603
 1370.75 -40.814
 1370.77 -41.255
 1370.8 -41.6834
 1370.82 -42.0995
 1370.84 -42.5034
 1370.86 -42.8953
 1370.89 -43.2754
 1370.91 -43.6439
 1370.93 -44.0011
 1370.95 -44.3471
 1370.98 -44.6823
 1371 -45.0068
 1371.02 -45.321
 1371.04 -45.6249
 1371.07 -45.919
 1371.09 -46.2034
 1371.11 -46.4784
 1371.13 -46.7442
 1371.16 -47.0012
 1371.18 -47.2495
 1371.21 -47.6255
 1371.25 -47.9815
 1371.29 -48.3185
 1371.32 -48.6374
 1371.36 -48.9391
 1371.39 -49.2246
 1371.43 -49.4948
 1371.46 -49.7505
 1371.5 -49.9925
 1371.53 -50.2216
 1371.57 -50.4386
 1371.6 -50.644
 1371.64 -50.8387
 1371.68 -51.023
 1371.71 -51.1978
 1371.75 -51.3633
 1371.78 -51.5203
 1371.82 -51.6689
 1371.85 -51.8098
 1371.89 -51.9433
 1371.92 -52.0697
 1371.96 -52.1893
 1371.99 -52.3025
 1372.03 -52.4095
 1372.07 -52.5106
 1372.1 -52.6062
 1372.14 -52.6963
 1372.17 -52.7814
 1372.21 -52.8615
 1372.24 -52.937
 1372.28 -53.0081
 1372.31 -53.075
 1372.35 -53.1378
 1372.39 -53.1969
 1372.42 -53.2524
 1372.46 -53.3045
 1372.49 -53.3534
 1372.53 -53.3992
 1372.56 -53.4422
 1372.6 -53.4824
 1372.63 -53.5201
 1372.67 -53.5554
 1372.7 -53.5883
 1372.76 -53.6365
 1372.82 -53.6797
 1372.87 -53.7184
 1372.93 -53.7528
 1372.97 -53.7715
 1373 -53.789
 1373.03 -53.8053
 1373.07 -53.8204
 1373.1 -53.8344
 1373.15 -53.8536
 1373.2 -53.8707
 1373.24 -53.8812
 1373.27 -53.8908
 1373.31 -53.8997
 1373.34 -53.9078
 1373.37 -53.9151
 1373.41 -53.9218
 1373.44 -53.9279
 1373.5 -53.9359
 1373.55 -53.9427
 1373.6 -53.9482
 1373.65 -53.9526
 1373.71 -53.9559
 1373.76 -53.9582
 1373.81 -53.9595
 1373.86 -53.96
 1373.92 -53.9597
 1374 -53.9576
 1374.09 -53.9538
 1374.17 -53.9484
 1374.26 -53.9416
 1374.34 -53.9336
 1374.42 -53.9244
 1374.51 -53.9143
 1374.59 -53.9034
 1374.68 -53.8917
 1374.76 -53.8793
 1374.85 -53.8664
 1375.02 -53.8383
 1375.2 -53.8086
 1375.37 -53.7777
 1375.54 -53.7458
 1375.72 -53.7131
 1375.89 -53.6795
 1376.07 -53.645
 1376.24 -53.6096
 1376.57 -53.5387
 1376.91 -53.4619
 1377.43 -53.3219
 1377.96 -53.1468
 1378.49 -52.9164
 1379.02 -52.5778
 1379.15 -52.4634
 1379.28 -52.3255
 1379.42 -52.1531
 1379.55 -51.9301
 1379.68 -51.6217
 1379.71 -51.5246
 1379.75 -51.4154
 1379.78 -51.2907
 1379.81 -51.1462
 1379.87 -50.8525
 1379.9 -50.5869
 1379.94 -50.2396
 1379.98 -49.7608
 1380 -49.4162
 1380.02 -48.9864
 1380.04 -48.4453
 1380.06 -47.7678
 1380.08 -46.9369
 1380.1 -45.9493
 1380.12 -44.8127
 1380.14 -43.5337
 1380.16 -42.1081
 1380.18 -40.5177
 1380.2 -38.7461
 1380.22 -36.7998
 1380.24 -34.7211
 1380.26 -32.5724
 1380.28 -30.4026
 1380.3 -28.2195
 1380.32 -25.9851
 1380.34 -23.6274
 1380.36 -21.0544
 1380.38 -18.1659
 1380.4 -14.8743
 1380.42 -11.1404
 1380.44 -7.01703
 1380.46 -2.65414
 1380.48 1.68293
 1380.5 5.73262
 1380.52 9.27649
 1380.54 12.239
 1380.56 14.6487
 1380.58 16.5766
 1380.6 18.1017
 1380.62 19.3029
 1380.64 20.2508
 1380.66 20.9985
 1380.68 21.582
 1380.7 22.0259
 1380.72 22.3487
 1380.74 22.566
 1380.76 22.6908
 1380.78 22.734
 1380.8 22.7045
 1380.82 22.6097
 1380.84 22.4562
 1380.86 22.2504
 1380.88 21.998
 1380.9 21.7044
 1380.92 21.3743
 1380.94 21.0118
 1380.96 20.6202
 1380.98 20.2021
 1381 19.7596
 1381.02 19.2947
 1381.04 18.8092
 1381.06 18.3046
 1381.08 17.7827
 1381.1 17.2451
 1381.12 16.6934
 1381.14 16.1295
 1381.16 15.5548
 1381.18 14.9708
 1381.21 14.3789
 1381.23 13.7802
 1381.25 13.1758
 1381.27 12.5662
 1381.29 11.9521
 1381.31 11.3338
 1381.33 10.7115
 1381.35 10.0854
 1381.37 9.45554
 1381.39 8.8218
 1381.41 8.18407
 1381.43 7.54216
 1381.45 6.89588
 1381.47 6.24505
 1381.49 5.58954
 1381.51 4.92931
 1381.53 4.26439
 1381.55 3.59496
 1381.57 2.92131
 1381.59 2.24384
 1381.61 1.56302
 1381.63 0.879393
 1381.65 0.193523
 1381.67 -0.494012
 1381.69 -1.18266
 1381.71 -1.87191
 1381.73 -2.56132
 1381.75 -3.25049
 1381.77 -3.93912
 1381.79 -4.62696
 1381.81 -5.31381
 1381.83 -5.99952
 1381.85 -6.68392
 1381.87 -7.36685
 1381.89 -8.04818
 1381.91 -8.72783
 1381.93 -9.40575
 1381.95 -10.0819
 1381.97 -10.7563
 1381.99 -11.429
 1382.01 -12.0999
 1382.03 -12.769
 1382.05 -13.4358
 1382.07 -14.1002
 1382.09 -14.7622
 1382.11 -15.4215
 1382.13 -16.0778
 1382.15 -16.7312
 1382.17 -17.3814
 1382.19 -18.0283
 1382.21 -18.6718
 1382.23 -19.3116
 1382.25 -19.9477
 1382.27 -20.5798
 1382.29 -21.2077
 1382.31 -21.8312
 1382.33 -22.4502
 1382.35 -23.0645
 1382.37 -23.6738
 1382.39 -24.278
 1382.41 -24.8768
 1382.43 -25.47
 1382.45 -26.0575
 1382.47 -26.639
 1382.49 -27.2143
 1382.51 -27.7832
 1382.53 -28.3456
 1382.55 -28.9012
 1382.57 -29.4499
 1382.59 -29.9915
 1382.61 -30.5259
 1382.63 -31.0529
 1382.65 -31.5724
 1382.67 -32.0843
 1382.69 -32.5885
 1382.71 -33.0849
 1382.74 -33.5735
 1382.76 -34.054
 1382.78 -34.5266
 1382.8 -34.9911
 1382.82 -35.4474
 1382.84 -35.8956
 1382.86 -36.3357
 1382.88 -36.7674
 1382.9 -37.191
 1382.92 -37.6063
 1382.94 -38.0134
 1382.96 -38.4122
 1382.98 -38.8028
 1383 -39.1852
 1383.02 -39.5595
 1383.04 -39.9257
 1383.06 -40.2838
 1383.08 -40.634
 1383.1 -40.9762
 1383.12 -41.3106
 1383.14 -41.6373
 1383.16 -41.9563
 1383.18 -42.2677
 1383.2 -42.5717
 1383.22 -42.8683
 1383.24 -43.1576
 1383.26 -43.4397
 1383.28 -43.7149
 1383.3 -43.983
 1383.32 -44.2444
 1383.34 -44.4991
 1383.36 -44.7472
 1383.38 -44.9889
 1383.4 -45.2243
 1383.42 -45.4535
 1383.44 -45.6767
 1383.47 -46.0308
 1383.51 -46.3695
 1383.54 -46.6934
 1383.57 -47.0031
 1383.61 -47.2992
 1383.64 -47.5823
 1383.67 -47.8529
 1383.7 -48.1116
 1383.74 -48.359
 1383.77 -48.5955
 1383.82 -48.9516
 1383.86 -49.1666
 1383.89 -49.3722
 1383.92 -49.5688
 1383.96 -49.7569
 1383.99 -49.9369
 1384.03 -50.1091
 1384.06 -50.2739
 1384.09 -50.4318
 1384.13 -50.5829
 1384.16 -50.7277
 1384.2 -50.8663
 1384.23 -50.9992
 1384.26 -51.1264
 1384.3 -51.2483
 1384.33 -51.3651
 1384.36 -51.477
 1384.4 -51.5842
 1384.43 -51.6868
 1384.47 -51.785
 1384.5 -51.879
 1384.53 -51.969
 1384.59 -52.1067
 1384.64 -52.2347
 1384.7 -52.3536
 1384.75 -52.4638
 1384.81 -52.5659
 1384.86 -52.6603
 1384.92 -52.7474
 1384.97 -52.8277
 1385.03 -52.9015
 1385.08 -52.9692
 1385.14 -53.0312
 1385.19 -53.0877
 1385.24 -53.1391
 1385.3 -53.1857
 1385.35 -53.2277
 1385.41 -53.2655
 1385.46 -53.2993
 1385.52 -53.3293
 1385.57 -53.3558
 1385.63 -53.3791
 1385.68 -53.3993
 1385.74 -53.4166
 1385.79 -53.4312
 1385.85 -53.4434
 1385.9 -53.4532
 1385.96 -53.4608
 1386.01 -53.4665
 1386.07 -53.4702
 1386.12 -53.4722
 1386.18 -53.4727
 1386.23 -53.4716
 1386.29 -53.4693
 1386.34 -53.4658
 1386.4 -53.4613
 1386.45 -53.4558
 1386.54 -53.4446
 1386.64 -53.4317
 1386.73 -53.4174
 1386.82 -53.4022
 1386.92 -53.3863
 1387.01 -53.3701
 1387.1 -53.3537
 1387.2 -53.3374
 1387.29 -53.3211
 1387.43 -53.2966
 1387.57 -53.2726
 1387.71 -53.249
 1387.86 -53.2257
 1388 -53.2025
 1388.14 -53.1793
 1388.36 -53.1429
 1388.58 -53.1052
 1388.79 -53.0655
 1389.01 -53.0229
 1389.34 -52.951
 1389.67 -52.8663
 1390 -52.7634
 1390.33 -52.634
 1390.66 -52.4651
 1390.98 -52.2276
 1391.07 -52.1526
 1391.15 -52.0674
 1391.3 -51.88
 1391.44 -51.6196
 1391.48 -51.5386
 1391.51 -51.4485
 1391.58 -51.2548
 1391.65 -51.0021
 1391.68 -50.8157
 1391.72 -50.5858
 1391.76 -50.2917
 1391.78 -50.0584
 1391.81 -49.7727
 1391.83 -49.4146
 1391.86 -48.9565
 1391.87 -48.6225
 1391.89 -48.2328
 1391.9 -47.7799
 1391.91 -47.2581
 1391.93 -46.6646
 1391.94 -45.9998
 1391.96 -45.266
 1391.97 -44.466
 1391.99 -43.6006
 1392 -42.6681
 1392.02 -41.6639
 1392.04 -39.9939
 1392.06 -38.1432
 1392.08 -36.1319
 1392.1 -34.0054
 1392.13 -31.8206
 1392.15 -29.6134
 1392.17 -27.3764
 1392.19 -25.0561
 1392.21 -22.5646
 1392.23 -19.7979
 1392.26 -16.6575
 1392.28 -13.0829
 1392.3 -9.09628
 1392.32 -4.81962
 1392.34 -0.492949
 1392.37 3.5907
 1392.39 7.19972
 1392.41 10.2333
 1392.43 12.7032
 1392.45 14.6776
 1392.48 16.2346
 1392.5 17.4622
 1392.52 18.4245
 1392.54 19.1717
 1392.56 19.7431
 1392.59 20.1679
 1392.61 20.4675
 1392.63 20.6584
 1392.65 20.7533
 1392.67 20.7633
 1392.7 20.6974
 1392.72 20.564
 1392.74 20.3703
 1392.76 20.1232
 1392.78 19.829
 1392.8 19.4933
 1392.83 19.1209
 1392.85 18.7158
 1392.87 18.2812
 1392.89 17.8197
 1392.91 17.3335
 1392.94 16.8248
 1392.96 16.2956
 1392.98 15.7478
 1393 15.1837
 1393.02 14.6052
 1393.05 14.0144
 1393.07 13.4132
 1393.09 12.8033
 1393.11 12.1861
 1393.13 11.5628
 1393.16 10.9344
 1393.18 10.3014
 1393.2 9.66443
 1393.22 9.02365
 1393.24 8.37919
 1393.27 7.73102
 1393.29 7.07898
 1393.31 6.4228
 1393.33 5.76218
 1393.35 5.09681
 1393.37 4.42641
 1393.4 3.75082
 1393.42 3.07002
 1393.44 2.38414
 1393.46 1.69349
 1393.48 0.998523
 1393.51 0.299792
 1393.53 -0.402049
 1393.55 -1.1063
 1393.57 -1.81227
 1393.59 -2.51927
 1393.62 -3.2267
 1393.64 -3.93402
 1393.66 -4.64079
 1393.68 -5.34666
 1393.7 -6.05137
 1393.73 -6.75466
 1393.75 -7.45631
 1393.77 -8.15611
 1393.79 -8.85389
 1393.81 -9.54951
 1393.83 -10.2429
 1393.86 -10.934
 1393.88 -11.6227
 1393.9 -12.3091
 1393.92 -12.9928
 1393.94 -13.6735
 1393.97 -14.3511
 1393.99 -15.0257
 1394.01 -15.697
 1394.03 -16.365
 1394.05 -17.0296
 1394.08 -17.6906
 1394.1 -18.3479
 1394.12 -19.0015
 1394.14 -19.6511
 1394.16 -20.2966
 1394.19 -20.9377
 1394.21 -21.5744
 1394.23 -22.2065
 1394.25 -22.8336
 1394.27 -23.4556
 1394.3 -24.0723
 1394.32 -24.6835
 1394.34 -25.2889
 1394.36 -25.8882
 1394.38 -26.4813
 1394.4 -27.0679
 1394.43 -27.6478
 1394.45 -28.2209
 1394.47 -28.7868
 1394.49 -29.3454
 1394.51 -29.8966
 1394.54 -30.4403
 1394.56 -30.9762
 1394.58 -31.5044
 1394.6 -32.0246
 1394.62 -32.5369
 1394.65 -33.0412
 1394.67 -33.5373
 1394.69 -34.0253
 1394.71 -34.505
 1394.73 -34.9765
 1394.76 -35.4396
 1394.78 -35.8945
 1394.8 -36.3409
 1394.82 -36.779
 1394.84 -37.2086
 1394.86 -37.6298
 1394.89 -38.0426
 1394.91 -38.4469
 1394.93 -38.8428
 1394.95 -39.2304
 1394.97 -39.6096
 1395 -39.9805
 1395.02 -40.3431
 1395.04 -40.6976
 1395.06 -41.0439
 1395.08 -41.3822
 1395.11 -41.7125
 1395.13 -42.0349
 1395.15 -42.3495
 1395.17 -42.6565
 1395.19 -42.9558
 1395.22 -43.2476
 1395.24 -43.5321
 1395.26 -43.8093
 1395.28 -44.0794
 1395.3 -44.3424
 1395.34 -44.7313
 1395.37 -45.1045
 1395.4 -45.4626
 1395.44 -45.8062
 1395.47 -46.1356
 1395.5 -46.4515
 1395.54 -46.7543
 1395.57 -47.0446
 1395.6 -47.3229
 1395.64 -47.5897
 1395.67 -47.8454
 1395.71 -48.0907
 1395.74 -48.3258
 1395.77 -48.5514
 1395.81 -48.7678
 1395.84 -48.9754
 1395.87 -49.1746
 1395.91 -49.3658
 1395.94 -49.5495
 1395.97 -49.7258
 1396.01 -49.8951
 1396.04 -50.0578
 1396.07 -50.2141
 1396.11 -50.3644
 1396.14 -50.5087
 1396.17 -50.6475
 1396.21 -50.7809
 1396.24 -50.9092
 1396.27 -51.0324
 1396.31 -51.151
 1396.34 -51.2649
 1396.38 -51.3744
 1396.41 -51.4797
 1396.44 -51.5808
 1396.48 -51.678
 1396.53 -51.818
 1396.58 -51.9496
 1396.63 -52.0734
 1396.68 -52.1897
 1396.73 -52.2989
 1396.78 -52.4014
 1396.83 -52.4976
 1396.88 -52.5878
 1396.93 -52.6723
 1396.98 -52.7515
 1397.03 -52.8256
 1397.11 -52.929
 1397.19 -53.0225
 1397.26 -53.1068
 1397.34 -53.1829
 1397.42 -53.2515
 1397.5 -53.3132
 1397.57 -53.3688
 1397.65 -53.4189
 1397.73 -53.4639
 1397.85 -53.5248
 1397.96 -53.5765
 1398.08 -53.6203
 1398.2 -53.6576
 1398.32 -53.6893
 1398.44 -53.7162
 1398.56 -53.7393
 1398.75 -53.7697
 1398.95 -53.7938
 1399.27 -53.8243
 1399.59 -53.8472
 1399.91 -53.8666
 1400.23 -53.8843
 1400.55 -53.9018
 1400.88 -53.9183
 1401.2 -53.935
 1401.52 -53.9483
 1401.84 -53.9568
 1402.16 -53.9606
 1402.48 -53.9646
 1402.81 -53.9717
 1403.13 -53.982
 1403.45 -53.9899
 1403.77 -53.9898
 1404.09 -53.9712
 1404.42 -53.9388
 1404.64 -53.9176
 1404.86 -53.9006
 1405.08 -53.8825
 1405.3 -53.8569
 1405.52 -53.8242
