t soma.v(0.5)
 1491.6 20.5007
 1491.62 21.9509
 1491.63 23.0567
 1491.65 23.8906
 1491.67 24.5091
 1491.69 24.9537
 1491.71 25.2542
 1491.73 25.432
 1491.75 25.5033
 1491.77 25.4814
 1491.79 25.3774
 1491.81 25.2009
 1491.83 24.9601
 1491.85 24.6624
 1491.87 24.3145
 1491.89 23.9226
 1491.9 23.4925
 1491.92 23.0292
 1491.94 22.537
 1491.96 22.0192
 1491.98 21.4786
 1492 20.9175
 1492.02 20.3376
 1492.04 19.7408
 1492.06 19.1287
 1492.08 18.5027
 1492.1 17.8645
 1492.12 17.2155
 1492.14 16.5574
 1492.15 15.8916
 1492.17 15.2194
 1492.19 14.542
 1492.21 13.8603
 1492.23 13.1753
 1492.25 12.4876
 1492.27 11.7974
 1492.29 11.105
 1492.31 10.4105
 1492.33 9.7139
 1492.35 9.01512
 1492.37 8.31402
 1492.39 7.61043
 1492.4 6.90418
 1492.42 6.19509
 1492.44 5.48301
 1492.46 4.76786
 1492.48 4.04959
 1492.5 3.32828
 1492.52 2.60405
 1492.54 1.87716
 1492.56 1.14793
 1492.58 0.416769
 1492.6 -0.315897
 1492.62 -1.04961
 1492.64 -1.78392
 1492.66 -2.5184
 1492.67 -3.25269
 1492.69 -3.98644
 1492.71 -4.71941
 1492.73 -5.45138
 1492.75 -6.18219
 1492.77 -6.91173
 1492.79 -7.63985
 1492.81 -8.36643
 1492.83 -9.09134
 1492.85 -9.81454
 1492.87 -10.536
 1492.89 -11.2557
 1492.91 -11.9738
 1492.92 -12.6898
 1492.94 -13.4035
 1492.96 -14.1145
 1492.98 -14.8228
 1493 -15.5283
 1493.02 -16.2309
 1493.04 -16.9304
 1493.06 -17.6268
 1493.08 -18.3199
 1493.1 -19.0098
 1493.12 -19.6962
 1493.14 -20.379
 1493.16 -21.0581
 1493.17 -21.7334
 1493.19 -22.4046
 1493.21 -23.0716
 1493.23 -23.7341
 1493.25 -24.3919
 1493.27 -25.0449
 1493.29 -25.6927
 1493.31 -26.335
 1493.33 -26.9717
 1493.35 -27.6023
 1493.37 -28.2267
 1493.39 -28.8446
 1493.41 -29.4556
 1493.43 -30.0594
 1493.44 -30.6557
 1493.46 -31.2443
 1493.48 -31.8248
 1493.5 -32.397
 1493.52 -32.9606
 1493.54 -33.5154
 1493.56 -34.0611
 1493.58 -34.5975
 1493.6 -35.1244
 1493.62 -35.6418
 1493.64 -36.1494
 1493.66 -36.6471
 1493.68 -37.1349
 1493.69 -37.6127
 1493.71 -38.0804
 1493.73 -38.5381
 1493.75 -38.9857
 1493.77 -39.4233
 1493.79 -39.8509
 1493.81 -40.2687
 1493.83 -40.6767
 1493.85 -41.0749
 1493.87 -41.4636
 1493.89 -41.8428
 1493.91 -42.2127
 1493.93 -42.5734
 1493.94 -42.9251
 1493.96 -43.268
 1493.98 -43.6021
 1494 -43.9277
 1494.02 -44.2449
 1494.04 -44.5539
 1494.06 -44.8548
 1494.08 -45.1478
 1494.1 -45.4331
 1494.12 -45.7109
 1494.14 -45.9812
 1494.16 -46.2443
 1494.18 -46.5003
 1494.2 -46.7494
 1494.21 -46.9917
 1494.23 -47.2274
 1494.25 -47.4567
 1494.27 -47.6797
 1494.29 -47.8966
 1494.31 -48.1074
 1494.33 -48.3125
 1494.35 -48.5119
 1494.37 -48.7058
 1494.4 -49.0158
 1494.43 -49.3118
 1494.46 -49.5943
 1494.5 -49.864
 1494.53 -50.1216
 1494.56 -50.3675
 1494.59 -50.6024
 1494.62 -50.8267
 1494.66 -51.0411
 1494.69 -51.246
 1494.72 -51.4419
 1494.75 -51.6292
 1494.78 -51.8084
 1494.82 -51.9798
 1494.85 -52.1438
 1494.88 -52.3008
 1494.91 -52.4511
 1494.94 -52.595
 1494.98 -52.7329
 1495.01 -52.865
 1495.04 -52.9915
 1495.07 -53.1127
 1495.1 -53.2288
 1495.14 -53.3401
 1495.17 -53.4467
 1495.2 -53.5488
 1495.23 -53.6465
 1495.26 -53.7401
 1495.3 -53.8297
 1495.33 -53.9154
 1495.36 -53.9974
 1495.39 -54.0757
 1495.42 -54.1505
 1495.45 -54.2219
 1495.49 -54.2899
 1495.52 -54.3548
 1495.55 -54.4165
 1495.58 -54.4751
 1495.61 -54.5308
 1495.65 -54.5837
 1495.69 -54.6579
 1495.74 -54.7261
 1495.79 -54.7886
 1495.84 -54.8458
 1495.89 -54.898
 1495.93 -54.9454
 1495.98 -54.9885
 1496.03 -55.0274
 1496.08 -55.0625
 1496.13 -55.094
 1496.17 -55.1223
 1496.22 -55.1476
 1496.27 -55.1702
 1496.32 -55.1902
 1496.37 -55.208
 1496.41 -55.2236
 1496.45 -55.2326
 1496.48 -55.2408
 1496.51 -55.2484
 1496.54 -55.2553
 1496.59 -55.2653
 1496.64 -55.2738
 1496.67 -55.2787
 1496.7 -55.2832
 1496.74 -55.2871
 1496.77 -55.2905
 1496.8 -55.2934
 1496.84 -55.296
 1496.87 -55.2981
 1496.91 -55.2999
 1496.94 -55.3013
 1496.97 -55.3024
 1497.01 -55.3032
 1497.04 -55.3037
 1497.11 -55.3039
 1497.17 -55.3031
 1497.24 -55.3013
 1497.31 -55.2988
 1497.38 -55.2955
 1497.44 -55.2916
 1497.51 -55.287
 1497.58 -55.2817
 1497.65 -55.276
 1497.71 -55.2697
 1497.78 -55.2629
 1497.85 -55.2557
 1497.92 -55.2481
 1497.98 -55.2401
 1498.05 -55.2317
 1498.12 -55.2229
 1498.19 -55.2139
 1498.3 -55.1981
 1498.41 -55.1816
 1498.53 -55.1644
 1498.64 -55.1468
 1498.75 -55.1286
 1498.87 -55.1101
 1499.05 -55.0791
 1499.24 -55.0474
 1499.57 -54.9886
 1499.9 -54.9279
 1500 -54.9099
 1500 -54.9099
 1500 -54.9898
 1500.01 -55.0617
 1500.02 -55.1667
 1500.02 -55.2606
 1500.04 -55.4509
 1500.06 -55.6101
 1500.08 -55.7497
 1500.09 -55.8758
 1500.11 -55.9917
 1500.14 -56.1728
 1500.17 -56.3356
 1500.22 -56.5647
 1500.26 -56.7671
 1500.35 -57.0847
 1500.43 -57.361
 1500.52 -57.6095
 1500.6 -57.8369
 1500.69 -58.0472
 1500.82 -58.3511
 1500.96 -58.6282
 1501.09 -58.8839
 1501.29 -59.2353
 1501.49 -59.5523
 1501.83 -60.0129
 1502.16 -60.4128
 1502.49 -60.7657
 1502.82 -61.0824
 1503.15 -61.3705
 1503.65 -61.7624
 1504.49 -62.3336
 1505.32 -62.8345
 1506.16 -63.2857
 1506.99 -63.6965
 1507.83 -64.0716
 1508.66 -64.4162
 1509.5 -64.7343
 1510.33 -65.0291
 1511.71 -65.4702
 1513.09 -65.864
 1514.46 -66.2183
 1515.84 -66.5387
 1517.21 -66.8299
 1518.59 -67.0955
 1520.75 -67.4686
 1522.91 -67.7962
 1525.08 -68.0862
 1527.24 -68.3445
 1529.4 -68.5757
 1532.71 -68.8847
 1536.02 -69.1477
 1539.34 -69.3726
 1545.61 -69.714
 1551.88 -69.9675
 1558.15 -70.153
 1564.43 -70.286
 1570.7 -70.3776
 1576.97 -70.4382
 1583.24 -70.4764
 1589.52 -70.4963
 1595.79 -70.5022
 1602.06 -70.4985
 1608.33 -70.4875
 1614.61 -70.4719
 1620.88 -70.4532
 1627.15 -70.4312
 1633.42 -70.4082
 1639.7 -70.3846
 1645.97 -70.3596
 1652.24 -70.3361
 1658.51 -70.3128
 1662.63 -70.2964
 1666.75 -70.2801
 1670.87 -70.2642
 1675 -70.2494
 1679.12 -70.2362
 1683.24 -70.2236
 1687.36 -70.2111
 1691.48 -70.1993
 1695.6 -70.1874
 1699.72 -70.1759
 1702.55 -70.1689
 1705.38 -70.1622
 1708.22 -70.1556
 1711.05 -70.1489
 1713.88 -70.142
 1718.49 -70.1309
 1723.1 -70.1205
 1727.71 -70.1107
 1732.32 -70.1013
 1736.93 -70.0923
 1741.54 -70.0836
 1748.45 -70.0711
 1755.37 -70.0595
 1770.77 -70.0362
 1786.16 -70.0164
 1818.42 -69.9832
 1850.69 -69.9604
 1882.95 -69.944
 1915.22 -69.9317
 1947.48 -69.9238
 1979.74 -69.9181
